site,visit_date,datum,am_date,factor,count,species,alive,dead,uid,geometry,lon_gda94,lat_gda94,alv_prop,ded_prop,total_prop,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot
MK13_2_2,2000-08-03,GDA94,20000803,0.25,3,Eucalyptus sp.,8,0.0,340,POINT (132.081798093218 -15.05119131839678),132.08179809321803,-15.05119131839678,0.046835665359171004,0.0,0.04236839317868869,2.6666666666666665,0.0,2.6666666666666665,0.6666666666666666,0.0,0.6666666666666666
MK13_2_2,2000-08-03,GDA94,20000803,0.25,3,Eucalyptus terminalis,20,0.0,341,POINT (132.081798093218 -15.05119131839678),132.08179809321803,-15.05119131839678,0.11708916339792752,0.0,0.10592098294672175,6.666666666666667,0.0,6.666666666666667,1.6666666666666667,0.0,1.6666666666666667
MK13_2_2,2000-08-03,GDA94,20000803,0.25,3,dead,0,2.0,342,POINT (132.081798093218 -15.05119131839678),132.08179809321803,-15.05119131839678,0.0,0.11104941699056081,0.010592098294672173,0.0,0.6666666666666666,0.6666666666666666,0.0,2.6666666666666665,2.6666666666666665
MK13_2_2,2000-08-03,GDA94,20000803,0.25,3,E. miniata,10,0.0,343,POINT (132.081798093218 -15.05119131839678),132.08179809321803,-15.05119131839678,0.05854458169896376,0.0,0.05296049147336088,3.3333333333333335,0.0,3.3333333333333335,0.8333333333333334,0.0,0.8333333333333334
MK12_1_2,2000-08-02,GDA94,20000802,0.5,3,Eucalyptus tectifica,13,0.0,344,POINT (132.0536734431561 -14.72088644289198),132.0536734431561,-14.720886442891981,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,2.1666666666666665,0.0,2.1666666666666665
MK12_1_2,2000-08-02,GDA94,20000802,0.5,3,E. chlorostachys,26,0.0,345,POINT (132.0536734431561 -14.72088644289198),132.0536734431561,-14.720886442891981,0.15221591241730578,0.0,0.13769727783073826,8.666666666666666,0.0,8.666666666666666,4.333333333333333,0.0,4.333333333333333
MK12_1_2,2000-08-02,GDA94,20000802,0.5,3,others,19,0.0,346,POINT (132.0536734431561 -14.72088644289198),132.0536734431561,-14.720886442891981,0.11123470522803114,0.0,0.10062493379938565,6.333333333333333,0.0,6.333333333333333,3.1666666666666665,0.0,3.1666666666666665
MK12_1_2,2000-08-02,GDA94,20000802,0.5,3,dead,0,7.0,347,POINT (132.0536734431561 -14.72088644289198),132.0536734431561,-14.720886442891981,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,4.666666666666667,4.666666666666667
MK12_1_2,2000-08-02,GDA94,20000802,0.5,3,Eucalyptus sp.,2,0.0,348,POINT (132.0536734431561 -14.72088644289198),132.0536734431561,-14.720886442891981,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
MK12_2_2,2000-08-02,GDA94,20000802,0.5,3,E. chlorostachys,31,0.0,349,POINT (132.0529223432149 -14.72084978722941),132.0529223432149,-14.720849787229412,0.18148820326678766,0.0,0.16417752356741872,10.333333333333334,0.0,10.333333333333334,5.166666666666667,0.0,5.166666666666667
MK12_2_2,2000-08-02,GDA94,20000802,0.5,3,E. miniata,5,0.0,350,POINT (132.0529223432149 -14.72084978722941),132.0529223432149,-14.720849787229412,0.02927229084948188,0.0,0.02648024573668044,1.6666666666666667,0.0,1.6666666666666667,0.8333333333333334,0.0,0.8333333333333334
MK12_2_2,2000-08-02,GDA94,20000802,0.5,3,others,27,0.0,351,POINT (132.0529223432149 -14.72084978722941),132.0529223432149,-14.720849787229412,0.15807037058720216,0.0,0.14299332697807435,9.0,0.0,9.0,4.5,0.0,4.5
MK12_2_2,2000-08-02,GDA94,20000802,0.5,3,dead,0,9.0,352,POINT (132.0529223432149 -14.72084978722941),132.0529223432149,-14.720849787229412,0.0,0.4997223764575236,0.047664442326024785,0.0,3.0,3.0,0.0,6.0,6.0
MK12_2_2,2000-08-02,GDA94,20000802,0.5,3,Eucalyptus sp.,24,0.0,353,POINT (132.0529223432149 -14.72084978722941),132.0529223432149,-14.720849787229412,0.14050699607751305,0.0,0.1271051795360661,8.0,0.0,8.0,4.0,0.0,4.0
MK12_2_2,2000-08-02,GDA94,20000802,0.5,3,Eucalyptus tectifica,4,0.0,354,POINT (132.0529223432149 -14.72084978722941),132.0529223432149,-14.720849787229412,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
MK11_1_2,2000-08-01,GDA94,20000801,0.5,3,E. tetrodonta,34,0.0,355,POINT (132.1036768846555 -14.66118856916258),132.10367688465553,-14.661188569162583,0.1990515777764768,0.0,0.18006567100942697,11.333333333333334,0.0,11.333333333333334,5.666666666666667,0.0,5.666666666666667
MK11_1_2,2000-08-01,GDA94,20000801,0.5,3,Eucalyptus sp.,4,0.0,356,POINT (132.1036768846555 -14.66118856916258),132.10367688465553,-14.661188569162583,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
MK11_1_2,2000-08-01,GDA94,20000801,0.5,3,others,21,0.0,357,POINT (132.1036768846555 -14.66118856916258),132.10367688465553,-14.661188569162583,0.12294362156782389,0.0,0.11121703209405784,7.0,0.0,7.0,3.5,0.0,3.5
MK11_1_2,2000-08-01,GDA94,20000801,0.5,3,dead,0,7.0,358,POINT (132.1036768846555 -14.66118856916258),132.10367688465553,-14.661188569162583,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,4.666666666666667,4.666666666666667
MK11_1_2,2000-08-01,GDA94,20000801,0.5,3,E. chlorostachys,4,0.0,359,POINT (132.1036768846555 -14.66118856916258),132.10367688465553,-14.661188569162583,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
MK11_2_2,2000-08-01,GDA94,20000801,0.25,3,E. tetrodonta,33,0.0,360,POINT (132.1030506917069 -14.66154201336846),132.10305069170687,-14.66154201336846,0.19319711960658043,0.0,0.17476962186209088,11.0,0.0,11.0,2.75,0.0,2.75
MK11_2_2,2000-08-01,GDA94,20000801,0.25,3,Eucalyptus sp.,14,0.0,361,POINT (132.1030506917069 -14.66154201336846),132.10305069170687,-14.66154201336846,0.08196241437854926,0.0,0.07414468806270522,4.666666666666667,0.0,4.666666666666667,1.1666666666666667,0.0,1.1666666666666667
MK11_2_2,2000-08-01,GDA94,20000801,0.25,3,others,38,0.0,362,POINT (132.1030506917069 -14.66154201336846),132.10305069170687,-14.66154201336846,0.22246941045606228,0.0,0.2012498675987713,12.666666666666666,0.0,12.666666666666666,3.1666666666666665,0.0,3.1666666666666665
MK11_2_2,2000-08-01,GDA94,20000801,0.25,3,dead,0,8.0,363,POINT (132.1030506917069 -14.66154201336846),132.10305069170687,-14.66154201336846,0.0,0.44419766796224325,0.04236839317868869,0.0,2.6666666666666665,2.6666666666666665,0.0,10.666666666666666,10.666666666666666
MK11_2_2,2000-08-01,GDA94,20000801,0.25,3,E. chlorostachys,9,0.0,364,POINT (132.1030506917069 -14.66154201336846),132.10305069170687,-14.66154201336846,0.052690123529067386,0.0,0.047664442326024785,3.0,0.0,3.0,0.75,0.0,0.75
MK9_1_2,2000-07-31,GDA94,20000731,0.25,3,Eucalyptus sp.,21,0.0,365,POINT (132.1947463764165 -14.54964136804001),132.1947463764165,-14.54964136804001,0.12294362156782389,0.0,0.11121703209405784,7.0,0.0,7.0,1.75,0.0,1.75
MK9_1_2,2000-07-31,GDA94,20000731,0.25,3,Eucalyptus patellaris,92,0.0,366,POINT (132.1947463764165 -14.54964136804001),132.1947463764165,-14.54964136804001,0.5386101516304665,0.0,0.48723652155492003,30.666666666666668,0.0,30.666666666666668,7.666666666666667,0.0,7.666666666666667
MK9_1_2,2000-07-31,GDA94,20000731,0.25,3,others,17,0.0,367,POINT (132.1947463764165 -14.54964136804001),132.1947463764165,-14.54964136804001,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,1.4166666666666667,0.0,1.4166666666666667
MK9_1_2,2000-07-31,GDA94,20000731,0.25,3,dead,0,10.0,368,POINT (132.1947463764165 -14.54964136804001),132.1947463764165,-14.54964136804001,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,13.333333333333334,13.333333333333334
MK9_2_2,2000-07-31,GDA94,20000731,0.5,3,Eucalyptus patellaris,55,0.0,369,POINT (132.1921333587874 -14.54949260432174),132.19213335878743,-14.549492604321744,0.32199519934430065,0.0,0.2912827031034848,18.333333333333332,0.0,18.333333333333332,9.166666666666666,0.0,9.166666666666666
MK9_2_2,2000-07-31,GDA94,20000731,0.5,3,Eucalyptus sp.,34,0.0,370,POINT (132.1921333587874 -14.54949260432174),132.19213335878743,-14.549492604321744,0.1990515777764768,0.0,0.18006567100942697,11.333333333333334,0.0,11.333333333333334,5.666666666666667,0.0,5.666666666666667
MK9_2_2,2000-07-31,GDA94,20000731,0.5,3,others,18,0.0,371,POINT (132.1921333587874 -14.54949260432174),132.19213335878743,-14.549492604321744,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,3.0,0.0,3.0
MK9_2_2,2000-07-31,GDA94,20000731,0.5,3,dead,0,3.0,372,POINT (132.1921333587874 -14.54949260432174),132.19213335878743,-14.549492604321744,0.0,0.1665741254858412,0.01588814744200826,0.0,1.0,1.0,0.0,2.0,2.0
MK9_2_2,2000-07-31,GDA94,20000731,0.5,3,Eucalyptus bella,7,0.0,373,POINT (132.1921333587874 -14.54949260432174),132.19213335878743,-14.549492604321744,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667
MK10_1_1,2000-07-31,GDA94,20000731,0.25,3,Terminalia sp.,45,0.0,374,POINT (132.193220766327 -14.55076109997652),132.193220766327,-14.550761099976521,0.26345061764533695,0.0,0.23832221163012393,15.0,0.0,15.0,3.75,0.0,3.75
MK10_1_1,2000-07-31,GDA94,20000731,0.25,3,Eucalyptus bella,42,0.0,375,POINT (132.193220766327 -14.55076109997652),132.193220766327,-14.550761099976521,0.24588724313564778,0.0,0.22243406418811568,14.0,0.0,14.0,3.5,0.0,3.5
MK10_1_1,2000-07-31,GDA94,20000731,0.25,3,others,105,0.0,376,POINT (132.193220766327 -14.55076109997652),132.193220766327,-14.550761099976521,0.6147181078391195,0.0,0.5560851604702891,35.0,0.0,35.0,8.75,0.0,8.75
MK10_1_1,2000-07-31,GDA94,20000731,0.25,3,dead,0,1.0,377,POINT (132.193220766327 -14.55076109997652),132.193220766327,-14.550761099976521,0.0,0.055524708495280406,0.005296049147336087,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
MK8_1_2,2000-07-30,GDA94,20000730,0.25,3,Eucalyptus sp.,45,0.0,378,POINT (132.038546256093 -14.14685617034013),132.03854625609304,-14.146856170340131,0.26345061764533695,0.0,0.23832221163012393,15.0,0.0,15.0,3.75,0.0,3.75
MK8_1_2,2000-07-30,GDA94,20000730,0.25,3,others,18,0.0,379,POINT (132.038546256093 -14.14685617034013),132.03854625609304,-14.146856170340131,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,1.5,0.0,1.5
MK8_1_2,2000-07-30,GDA94,20000730,0.25,3,dead,0,9.0,380,POINT (132.038546256093 -14.14685617034013),132.03854625609304,-14.146856170340131,0.0,0.4997223764575236,0.047664442326024785,0.0,3.0,3.0,0.0,12.0,12.0
MK8_2_2,2000-07-30,GDA94,20000730,0.25,3,Eucalyptus sp.,68,0.0,381,POINT (132.0383588178168 -14.14489410152145),132.03835881781683,-14.14489410152145,0.3981031555529536,0.0,0.36013134201885394,22.666666666666668,0.0,22.666666666666668,5.666666666666667,0.0,5.666666666666667
MK8_2_2,2000-07-30,GDA94,20000730,0.25,3,others,23,0.0,382,POINT (132.0383588178168 -14.14489410152145),132.03835881781683,-14.14489410152145,0.13465253790761664,0.0,0.12180913038873001,7.666666666666667,0.0,7.666666666666667,1.9166666666666667,0.0,1.9166666666666667
MK8_2_2,2000-07-30,GDA94,20000730,0.25,3,dead,0,14.0,383,POINT (132.0383588178168 -14.14489410152145),132.03835881781683,-14.14489410152145,0.0,0.7773459189339256,0.07414468806270522,0.0,4.666666666666667,4.666666666666667,0.0,18.666666666666668,18.666666666666668
MK8_2_2,2000-07-30,GDA94,20000730,0.25,3,Eucalyptus tintinnans,4,0.0,384,POINT (132.0383588178168 -14.14489410152145),132.03835881781683,-14.14489410152145,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
FA19_2_2,2000-10-10,GDA94,20001010,0.5,3,E. tetrodonta,70,0.0,484,POINT (136.271498374113 -12.77103162716198),136.27149837411295,-12.771031627161983,0.40981207189274627,0.0,0.3707234403135261,23.333333333333332,0.0,23.333333333333332,11.666666666666666,0.0,11.666666666666666
FA19_2_2,2000-10-10,GDA94,20001010,0.5,3,E. miniata,25,0.0,485,POINT (136.271498374113 -12.77103162716198),136.27149837411295,-12.771031627161983,0.1463614542474094,0.0,0.13240122868340218,8.333333333333334,0.0,8.333333333333334,4.166666666666667,0.0,4.166666666666667
FA19_2_2,2000-10-10,GDA94,20001010,0.5,3,others,28,0.0,486,POINT (136.271498374113 -12.77103162716198),136.27149837411295,-12.771031627161983,0.16392482875709852,0.0,0.14828937612541043,9.333333333333334,0.0,9.333333333333334,4.666666666666667,0.0,4.666666666666667
FA19_2_2,2000-10-10,GDA94,20001010,0.5,3,dead,0,7.0,487,POINT (136.271498374113 -12.77103162716198),136.27149837411295,-12.771031627161983,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,4.666666666666667,4.666666666666667
FA19_1_2,2000-10-10,GDA94,20001010,0.5,3,E. tetrodonta,37,0.0,488,POINT (136.2705975612203 -12.77140663717149),136.27059756122034,-12.771406637171491,0.2166149522861659,0.0,0.19595381845143525,12.333333333333334,0.0,12.333333333333334,6.166666666666667,0.0,6.166666666666667
FA19_1_2,2000-10-10,GDA94,20001010,0.5,3,E. miniata,18,0.0,489,POINT (136.2705975612203 -12.77140663717149),136.27059756122034,-12.771406637171491,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,3.0,0.0,3.0
FA19_1_2,2000-10-10,GDA94,20001010,0.5,3,others,16,0.0,490,POINT (136.2705975612203 -12.77140663717149),136.27059756122034,-12.771406637171491,0.09367133071834201,0.0,0.08473678635737739,5.333333333333333,0.0,5.333333333333333,2.6666666666666665,0.0,2.6666666666666665
FA19_1_2,2000-10-10,GDA94,20001010,0.5,3,dead,0,7.0,491,POINT (136.2705975612203 -12.77140663717149),136.27059756122034,-12.771406637171491,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,4.666666666666667,4.666666666666667
FA18_1_2,2000-10-10,GDA94,20001010,0.5,3,E. tetrodonta,54,0.0,492,POINT (136.3922579887689 -12.67737831882604),136.39225798876893,-12.677378318826038,0.3161407411744043,0.0,0.2859866539561487,18.0,0.0,18.0,9.0,0.0,9.0
FA18_1_2,2000-10-10,GDA94,20001010,0.5,3,E. miniata,32,0.0,493,POINT (136.3922579887689 -12.67737831882604),136.39225798876893,-12.677378318826038,0.18734266143668402,0.0,0.16947357271475477,10.666666666666666,0.0,10.666666666666666,5.333333333333333,0.0,5.333333333333333
FA18_1_2,2000-10-10,GDA94,20001010,0.5,3,E. chlorostachys,11,0.0,494,POINT (136.3922579887689 -12.67737831882604),136.39225798876893,-12.677378318826038,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,1.8333333333333333,0.0,1.8333333333333333
FA18_1_2,2000-10-10,GDA94,20001010,0.5,3,others,33,0.0,495,POINT (136.3922579887689 -12.67737831882604),136.39225798876893,-12.677378318826038,0.19319711960658043,0.0,0.17476962186209088,11.0,0.0,11.0,5.5,0.0,5.5
FA18_1_2,2000-10-10,GDA94,20001010,0.5,3,dead,0,14.0,496,POINT (136.3922579887689 -12.67737831882604),136.39225798876893,-12.677378318826038,0.0,0.7773459189339256,0.07414468806270522,0.0,4.666666666666667,4.666666666666667,0.0,9.333333333333334,9.333333333333334
FA18_2_2,2000-10-10,GDA94,20001010,0.5,3,E. tetrodonta,66,0.0,497,POINT (136.3922813146986 -12.67828224213092),136.39228131469864,-12.678282242130917,0.38639423921316085,0.0,0.34953924372418177,22.0,0.0,22.0,11.0,0.0,11.0
FA18_2_2,2000-10-10,GDA94,20001010,0.5,3,E. chlorostachys,17,0.0,498,POINT (136.3922813146986 -12.67828224213092),136.39228131469864,-12.678282242130917,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,2.8333333333333335,0.0,2.8333333333333335
FA18_2_2,2000-10-10,GDA94,20001010,0.5,3,Brachychiton diversifolius,1,0.0,499,POINT (136.3922813146986 -12.67828224213092),136.39228131469864,-12.678282242130917,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
FA18_2_2,2000-10-10,GDA94,20001010,0.5,3,others,15,0.0,500,POINT (136.3922813146986 -12.67828224213092),136.39228131469864,-12.678282242130917,0.08781687254844564,0.0,0.07944073721004132,5.0,0.0,5.0,2.5,0.0,2.5
FA18_2_2,2000-10-10,GDA94,20001010,0.5,3,dead,0,8.0,501,POINT (136.3922813146986 -12.67828224213092),136.39228131469864,-12.678282242130917,0.0,0.44419766796224325,0.04236839317868869,0.0,2.6666666666666665,2.6666666666666665,0.0,5.333333333333333,5.333333333333333
FA18_2_2,2000-10-10,GDA94,20001010,0.5,3,E. miniata,4,0.0,502,POINT (136.3922813146986 -12.67828224213092),136.39228131469864,-12.678282242130917,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
FA17_2_2,2000-10-09,GDA94,20001009,0.5,3,E. miniata,21,0.0,503,POINT (136.3935303519698 -12.63020754137629),136.39353035196982,-12.630207541376288,0.12294362156782389,0.0,0.11121703209405784,7.0,0.0,7.0,3.5,0.0,3.5
FA17_2_2,2000-10-09,GDA94,20001009,0.5,3,E. tetrodonta,59,0.0,504,POINT (136.3935303519698 -12.63020754137629),136.39353035196982,-12.630207541376288,0.3454130320238862,0.0,0.31246689969282915,19.666666666666668,0.0,19.666666666666668,9.833333333333334,0.0,9.833333333333334
FA17_2_2,2000-10-09,GDA94,20001009,0.5,3,others,33,0.0,505,POINT (136.3935303519698 -12.63020754137629),136.39353035196982,-12.630207541376288,0.19319711960658043,0.0,0.17476962186209088,11.0,0.0,11.0,5.5,0.0,5.5
FA17_2_2,2000-10-09,GDA94,20001009,0.5,3,dead,0,9.0,506,POINT (136.3935303519698 -12.63020754137629),136.39353035196982,-12.630207541376288,0.0,0.4997223764575236,0.047664442326024785,0.0,3.0,3.0,0.0,6.0,6.0
FA17_1_2,2000-10-09,GDA94,20001009,0.5,3,E. tetrodonta,42,0.0,507,POINT (136.3933692099475 -12.63104914795281),136.39336920994748,-12.63104914795281,0.24588724313564778,0.0,0.22243406418811568,14.0,0.0,14.0,7.0,0.0,7.0
FA17_1_2,2000-10-09,GDA94,20001009,0.5,3,E. miniata,35,0.0,508,POINT (136.3933692099475 -12.63104914795281),136.39336920994748,-12.63104914795281,0.20490603594637313,0.0,0.18536172015676305,11.666666666666666,0.0,11.666666666666666,5.833333333333333,0.0,5.833333333333333
FA17_1_2,2000-10-09,GDA94,20001009,0.5,3,others,18,0.0,509,POINT (136.3933692099475 -12.63104914795281),136.39336920994748,-12.63104914795281,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,3.0,0.0,3.0
FA17_1_2,2000-10-09,GDA94,20001009,0.5,3,dead,0,12.0,510,POINT (136.3933692099475 -12.63104914795281),136.39336920994748,-12.63104914795281,0.0,0.6662965019433648,0.06355258976803305,0.0,4.0,4.0,0.0,8.0,8.0
FA16_2_2,2000-10-09,GDA94,20001009,0.75,3,E. tetrodonta,96,0.0,511,POINT (136.5691926760679 -12.38307534379853),136.56919267606793,-12.383075343798525,0.5620279843100522,0.0,0.5084207181442644,32.0,0.0,32.0,24.0,0.0,24.0
FA16_2_2,2000-10-09,GDA94,20001009,0.75,3,others,10,0.0,512,POINT (136.5691926760679 -12.38307534379853),136.56919267606793,-12.383075343798525,0.05854458169896376,0.0,0.05296049147336088,3.3333333333333335,0.0,3.3333333333333335,2.5,0.0,2.5
FA16_2_2,2000-10-09,GDA94,20001009,0.75,3,dead,0,10.0,513,POINT (136.5691926760679 -12.38307534379853),136.56919267606793,-12.383075343798525,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,4.444444444444445,4.444444444444445
FA16_1_2,2000-10-09,GDA94,20001009,0.75,3,E. tetrodonta,102,0.0,514,POINT (136.5699669656452 -12.38337822983555),136.56996696564516,-12.383378229835552,0.5971547333294304,0.0,0.5401970130282808,34.0,0.0,34.0,25.5,0.0,25.5
FA16_1_2,2000-10-09,GDA94,20001009,0.75,3,others,12,0.0,515,POINT (136.5699669656452 -12.38337822983555),136.56996696564516,-12.383378229835552,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,3.0,0.0,3.0
FA16_1_2,2000-10-09,GDA94,20001009,0.75,3,dead,0,7.0,516,POINT (136.5699669656452 -12.38337822983555),136.56996696564516,-12.383378229835552,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,3.111111111111111,3.111111111111111
FA15_1_2,2000-10-08,GDA94,20001008,0.5,3,E. tetrodonta,50,0.0,517,POINT (135.9193120325241 -12.74065694011169),135.91931203252406,-12.740656940111691,0.2927229084948188,0.0,0.26480245736680436,16.666666666666668,0.0,16.666666666666668,8.333333333333334,0.0,8.333333333333334
FA15_1_2,2000-10-08,GDA94,20001008,0.5,3,E. miniata,27,0.0,518,POINT (135.9193120325241 -12.74065694011169),135.91931203252406,-12.740656940111691,0.15807037058720216,0.0,0.14299332697807435,9.0,0.0,9.0,4.5,0.0,4.5
